,data,campeonato,times,tempo,placar,chutesnogolgolcasa,chutesnogolvisitante,chutesforagolcasa,chutesforagolvisitante,escanteioscasa,escanteiosvisitante,ataquesperigososcasa,ataquesperigososvisitante,possecasa,possevisitante,pi2casa,pi2visitante,pi1casa,pi1visitante,home_back,home_lay,away_back,away_lay,draw_back,draw_lay,o15_back,o15_lay,u15_back,u15_lay,o25_back,o25_lay,u25_back,u25_lay,o35_back,o35_lay,u35_back,u35_lay,o45_back,o45_lay,u45_back,u45_lay,goleadacasa_back,goleadacasa_lay,goleadafora_back,goleadafora_lay,outroempate_back,outroempate_lay
23,07/01/2020,Egyptian Premier - EG,Aswan FC x El Gounah,40,1x0,2,1,2,1,0,2,30,33,43,57,10,13,19,21,1.67,1.71,7.0,7.8,3.6,3.75,1.34,1.37,3.75,3.9,2.6,2.7,1.58,1.62,6.8,7.4,1.16,1.17,22.0,26.0,1.04,1.05,46.0,540.0,46.0,540.0,1000.0,
24,07/01/2020,Portuguese U23 - PT,Estoril U23 x Academica U23,50,0x0,1,2,5,2,1,5,39,40,49,51,4,3,10,10,1.97,2.0,5.6,5.8,3.05,3.15,2.08,2.18,1.86,1.91,4.9,5.4,1.23,1.26,14.0,16.5,1.07,1.08,50.0,90.0,1.01,1.02,44.0,60.0,360.0,,1000.0,
25,07/01/2020,Portuguese U23 - PT,Feirense U23 x Braga U23,70,0x1,2,4,5,1,2,8,37,56,39,61,13,3,48,12,38.0,50.0,1.23,1.24,6.0,6.4,1.8,1.82,2.2,2.24,5.5,6.0,1.2,1.22,26.0,32.0,1.03,1.04,120.0,,,1.01,21.0,,65.0,100.0,17.5,
26,07/01/2020,Israeli U19 - IL,Hapoel Raanana U19 x Hapoel Rishon Lezion U19,45,2x0,2,1,5,4,3,1,23,21,58,42,6,6,62,18,1.05,1.06,70.0,,19.0,27.0,,,,,1.23,1.28,4.5,5.4,2.06,2.3,1.77,1.95,4.6,5.5,1.22,1.28,2.16,,1000.0,,2.16,
27,07/01/2020,Egyptian Premier - EG,Aswan FC x El Gounah,45,1x0,2,1,2,2,0,2,34,39,40,60,8,15,18,32,1.7,1.73,7.8,8.0,3.4,3.55,1.39,1.4,3.5,3.55,2.9,3.0,1.5,1.53,7.8,8.6,1.13,1.15,27.0,36.0,1.03,1.04,80.0,540.0,130.0,170.0,1000.0,
28,07/01/2020,Israeli U19 - IL,Hapoel Raanana U19 x Hapoel Rishon Lezion U19,HT,2x0,2,1,5,4,3,1,24,21,58,42,7,6,62,18,1.05,1.06,100.0,160.0,21.0,27.0,,,,,1.26,1.32,4.2,5.0,2.18,2.4,1.72,1.85,5.0,6.0,1.2,1.25,3.8,4.9,1000.0,,9.2,
29,07/01/2020,Israeli Liga Bet - IL,Ironi Bnei Kabul x Bnei Bir Al Maksur,50,1x0,1,0,8,1,1,1,32,14,64,36,4,1,33,7,1.03,1.04,250.0,820.0,26.0,32.0,1.07,1.09,12.0,14.0,1.44,1.72,2.4,3.3,2.34,4.3,1.31,1.74,4.4,11.0,1.14,1.29,2.2,6.0,1000.0,,1000.0,
30,07/01/2020,Egyptian Premier - EG,Aswan FC x El Gounah,HT,1x0,2,1,2,2,0,2,38,43,40,60,12,19,18,32,1.69,1.71,7.6,8.2,3.45,3.55,1.41,1.43,3.35,3.4,3.05,3.15,1.47,1.48,8.6,9.2,1.12,1.13,30.0,42.0,1.02,1.03,100.0,120.0,130.0,170.0,1000.0,
31,07/01/2020,Greek Football League U19 - GR,Olympiakos U19 x Atromitos Athinon U19,20,0x0,0,0,0,1,1,1,12,10,65,35,12,5,13,7,1.6,1.64,7.2,7.6,4.0,4.4,1.4,1.44,3.3,3.5,2.26,2.32,1.75,1.8,4.3,4.6,1.28,1.31,9.8,10.5,1.1,1.12,9.0,,65.0,,1000.0,
32,07/01/2020,English U23 Pro Development League - GB,Nottm Forest U23 x Burnley U23,20,0x0,0,3,1,1,0,1,7,14,54,46,4,8,21,49,3.1,3.3,2.42,2.5,3.5,3.65,1.41,1.42,3.4,3.45,2.24,2.28,1.78,1.8,4.4,4.8,1.27,1.29,10.5,11.5,1.09,1.11,34.0,38.0,12.5,27.0,1000.0,
33,07/01/2020,Portuguese U23 - PT,Estoril U23 x Academica U23,60,0x0,1,4,6,2,4,5,47,44,48,52,8,4,20,30,2.08,2.2,5.7,6.4,2.72,2.76,2.68,2.8,1.55,1.57,7.6,8.2,1.14,1.15,25.0,36.0,1.03,1.04,100.0,,,1.01,80.0,110.0,450.0,,1000.0,
34,07/01/2020,Portuguese U23 - PT,Feirense U23 x Braga U23,80,0x1,2,4,5,2,3,9,42,62,42,58,5,6,8,22,65.0,95.0,1.16,1.18,7.4,8.2,2.5,2.56,1.64,1.66,13.5,15.0,1.07,1.08,100.0,,,1.01,110.0,,,1.01,80.0,,230.0,,23.0,
35,07/01/2020,Israeli Liga Bet - IL,Ironi Bnei Kabul x Bnei Bir Al Maksur,60,1x0,1,0,8,1,2,1,37,16,64,36,5,2,23,7,1.03,1.04,250.0,780.0,26.0,65.0,1.14,1.29,4.5,7.8,1.92,2.6,1.63,2.08,2.56,4.2,1.32,1.64,8.0,26.0,1.05,1.14,3.0,13.5,1000.0,,1000.0,
36,07/01/2020,Greek Football League U19 - GR,Olympiakos U19 x Atromitos Athinon U19,30,0x1,2,1,2,1,1,1,19,15,65,35,8,6,53,17,2.52,2.56,2.92,3.1,3.55,3.75,1.09,1.1,11.0,12.0,1.44,1.47,3.1,3.25,2.32,2.5,1.66,1.76,4.6,5.2,1.25,1.28,9.2,,30.0,,6.4,
37,07/01/2020,English U23 Pro Development League - GB,Nottm Forest U23 x Burnley U23,30,0x0,0,3,1,1,1,1,11,14,59,41,4,1,12,8,3.2,3.3,2.56,2.66,3.2,3.35,1.54,1.56,2.78,2.84,2.8,2.84,1.54,1.55,6.0,6.4,1.18,1.2,15.0,17.0,1.06,1.07,60.0,,32.0,,1000.0,
