HomeTeam;AwayTeam;FTR;Div;Aposta;odd;resultado_aposta;retorno;faixa_odd
Motherwell;Hamilton;A;SC0;H;1.8;perdida;-100.0;(1.75, 2.0]
Rangers;Inverness C;D;SC0;H;1.2;perdida;-100.0;(1.0, 1.25]
St Johnstone;Celtic;A;SC0;H;8.0;perdida;-100.0;(5.0, 10.0]
St Mirren;Aberdeen;H;SC0;H;3.1;ganha;210.0;(3.0, 3.5]
Hearts;Kilmarnock;A;SC0;H;1.73;perdida;-100.0;(1.5, 1.75]
Celtic;Aberdeen;H;SC0;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
Hamilton;Dundee United;A;SC0;H;2.6;perdida;-100.0;(2.5, 3.0]
Inverness C;Motherwell;A;SC0;H;2.75;perdida;-100.0;(2.5, 3.0]
St Johnstone;Kilmarnock;A;SC0;H;2.1;perdida;-100.0;(2.0, 2.25]
Hibernian;Hearts;A;SC0;H;2.75;perdida;-100.0;(2.5, 3.0]
St Mirren;Rangers;A;SC0;H;10.0;perdida;-100.0;(5.0, 10.0]
Aberdeen;Inverness C;A;SC0;H;2.38;perdida;-100.0;(2.25, 2.5]
Dundee United;St Mirren;A;SC0;H;1.6;perdida;-100.0;(1.5, 1.75]
Hearts;Celtic;H;SC0;H;6.0;ganha;500.0;(5.0, 10.0]
Kilmarnock;Hamilton;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Motherwell;St Johnstone;H;SC0;H;1.83;ganha;83.0;(1.75, 2.0]
Rangers;Hibernian;A;SC0;H;1.22;perdida;-100.0;(1.0, 1.25]
Dundee United;Kilmarnock;D;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
Hamilton;Inverness C;A;SC0;H;2.6;perdida;-100.0;(2.5, 3.0]
Hibernian;Motherwell;H;SC0;H;2.63;ganha;163.0;(2.5, 3.0]
Rangers;Aberdeen;H;SC0;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
St Johnstone;Hearts;A;SC0;H;3.0;perdida;-100.0;(2.5, 3.0]
St Mirren;Celtic;A;SC0;H;9.5;perdida;-100.0;(5.0, 10.0]
Aberdeen;St Johnstone;A;SC0;H;2.3;perdida;-100.0;(2.25, 2.5]
Celtic;Dundee United;D;SC0;H;1.25;perdida;-100.0;(1.0, 1.25]
Hearts;Hamilton;H;SC0;H;1.57;ganha;57.00000000000001;(1.5, 1.75]
Inverness C;Hibernian;H;SC0;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Kilmarnock;Rangers;A;SC0;H;7.0;perdida;-100.0;(5.0, 10.0]
St Mirren;Motherwell;D;SC0;H;3.2;perdida;-100.0;(3.0, 3.5]
Celtic;Inverness C;D;SC0;H;1.25;perdida;-100.0;(1.0, 1.25]
Hamilton;St Mirren;D;SC0;H;2.1;perdida;-100.0;(2.0, 2.25]
Hibernian;St Johnstone;D;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
Kilmarnock;Aberdeen;H;SC0;H;1.8;ganha;80.0;(1.75, 2.0]
Hearts;Aberdeen;H;SC0;H;1.53;ganha;53.0;(1.5, 1.75]
Inverness C;Rangers;D;SC0;H;6.0;perdida;-100.0;(5.0, 10.0]
St Mirren;St Johnstone;A;SC0;H;2.63;perdida;-100.0;(2.5, 3.0]
Motherwell;Hearts;A;SC0;H;2.63;perdida;-100.0;(2.5, 3.0]
Hearts;Inverness C;D;SC0;H;1.73;perdida;-100.0;(1.5, 1.75]
Kilmarnock;Hibernian;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Celtic;Kilmarnock;D;SC0;H;1.25;perdida;-100.0;(1.0, 1.25]
Celtic;St Johnstone;H;SC0;H;1.2;ganha;19.999999999999996;(1.0, 1.25]
Hibernian;Aberdeen;A;SC0;H;1.8;perdida;-100.0;(1.75, 2.0]
Inverness C;St Mirren;A;SC0;H;1.67;perdida;-100.0;(1.5, 1.75]
Motherwell;Rangers;A;SC0;H;5.5;perdida;-100.0;(5.0, 10.0]
Celtic;Motherwell;H;SC0;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Hamilton;Aberdeen;A;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Hibernian;Dundee United;D;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Inverness C;Kilmarnock;A;SC0;H;2.25;perdida;-100.0;(2.0, 2.25]
St Mirren;Hearts;A;SC0;H;4.0;perdida;-100.0;(3.5, 4.0]
Aberdeen;Dundee United;D;SC0;H;2.75;perdida;-100.0;(2.5, 3.0]
Hamilton;Motherwell;D;SC0;H;3.0;perdida;-100.0;(2.5, 3.0]
Hearts;Hibernian;H;SC0;H;1.62;ganha;62.000000000000014;(1.5, 1.75]
Rangers;Celtic;A;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
St Johnstone;Inverness C;H;SC0;H;2.6;ganha;160.0;(2.5, 3.0]
St Mirren;Kilmarnock;A;SC0;H;2.88;perdida;-100.0;(2.5, 3.0]
Dundee United;Motherwell;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Hamilton;Celtic;D;SC0;H;11.0;perdida;-100.0;(10.0, 15.0]
Aberdeen;St Mirren;H;SC0;H;1.83;ganha;83.0;(1.75, 2.0]
Hibernian;Celtic;A;SC0;H;8.0;perdida;-100.0;(5.0, 10.0]
Kilmarnock;St Johnstone;D;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
Motherwell;Inverness C;D;SC0;H;2.1;perdida;-100.0;(2.0, 2.25]
Rangers;Hamilton;H;SC0;H;1.15;ganha;14.999999999999991;(1.0, 1.25]
Kilmarnock;Hearts;A;SC0;H;2.88;perdida;-100.0;(2.5, 3.0]
Rangers;Inverness C;H;SC0;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
Celtic;Aberdeen;H;SC0;H;1.25;ganha;25.0;(1.0, 1.25]
Hearts;Rangers;H;SC0;H;3.75;ganha;275.0;(3.5, 4.0]
Inverness C;Hamilton;D;SC0;H;1.91;perdida;-100.0;(1.75, 2.0]
Kilmarnock;Dundee United;D;SC0;H;2.25;perdida;-100.0;(2.0, 2.25]
Motherwell;Hibernian;H;SC0;H;2.0;ganha;100.0;(1.75, 2.0]
St Johnstone;St Mirren;D;SC0;H;1.8;perdida;-100.0;(1.75, 2.0]
Celtic;Hearts;H;SC0;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Hibernian;Rangers;A;SC0;H;7.0;perdida;-100.0;(5.0, 10.0]
Inverness C;Aberdeen;A;SC0;H;2.25;perdida;-100.0;(2.0, 2.25]
St Johnstone;Motherwell;H;SC0;H;2.5;ganha;150.0;(2.25, 2.5]
St Mirren;Dundee United;D;SC0;H;3.0;perdida;-100.0;(2.5, 3.0]
Hamilton;Kilmarnock;D;SC0;H;2.7;perdida;-100.0;(2.5, 3.0]
Hearts;St Johnstone;H;SC0;H;1.62;ganha;62.000000000000014;(1.5, 1.75]
Dundee United;Hibernian;H;SC0;H;1.73;ganha;73.0;(1.5, 1.75]
Aberdeen;Celtic;A;SC0;H;7.5;perdida;-100.0;(5.0, 10.0]
St Johnstone;Hamilton;H;SC0;H;1.83;ganha;83.0;(1.75, 2.0]
Hibernian;St Mirren;H;SC0;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Motherwell;Kilmarnock;A;SC0;H;2.3;perdida;-100.0;(2.25, 2.5]
Rangers;Hearts;H;SC0;H;1.5;ganha;50.0;(1.25, 1.5]
Hamilton;Hearts;A;SC0;H;4.0;perdida;-100.0;(3.5, 4.0]
Hibernian;Kilmarnock;H;SC0;H;2.5;ganha;150.0;(2.25, 2.5]
Rangers;Motherwell;H;SC0;H;1.25;ganha;25.0;(1.0, 1.25]
St Mirren;Inverness C;D;SC0;H;2.7;perdida;-100.0;(2.5, 3.0]
Dundee United;Celtic;A;SC0;H;5.5;perdida;-100.0;(5.0, 10.0]
Aberdeen;Motherwell;A;SC0;H;2.2;perdida;-100.0;(2.0, 2.25]
Aberdeen;Kilmarnock;H;SC0;H;2.6;ganha;160.0;(2.5, 3.0]
Hearts;Dundee United;H;SC0;H;1.8;ganha;80.0;(1.75, 2.0]
Inverness C;St Johnstone;H;SC0;H;2.5;ganha;150.0;(2.25, 2.5]
Motherwell;Hamilton;H;SC0;H;1.67;ganha;67.0;(1.5, 1.75]
Celtic;Rangers;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
St Mirren;Hibernian;A;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Aberdeen;Hamilton;H;SC0;H;1.67;ganha;67.0;(1.5, 1.75]
St Johnstone;Dundee United;D;SC0;H;2.63;perdida;-100.0;(2.5, 3.0]
Motherwell;St Mirren;A;SC0;H;1.73;perdida;-100.0;(1.5, 1.75]
Aberdeen;Hearts;D;SC0;H;3.2;perdida;-100.0;(3.0, 3.5]
Hamilton;Dundee United;D;SC0;H;3.75;perdida;-100.0;(3.5, 4.0]
Hibernian;Inverness C;H;SC0;H;2.25;ganha;125.0;(2.0, 2.25]
Kilmarnock;St Mirren;H;SC0;H;1.7;ganha;70.0;(1.5, 1.75]
Motherwell;Celtic;H;SC0;H;7.0;ganha;600.0;(5.0, 10.0]
Rangers;St Johnstone;H;SC0;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
Hamilton;Hibernian;A;SC0;H;3.1;perdida;-100.0;(3.0, 3.5]
Inverness C;Dundee United;A;SC0;H;2.8;perdida;-100.0;(2.5, 3.0]
St Johnstone;Aberdeen;D;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Celtic;Hamilton;H;SC0;H;1.14;ganha;13.99999999999999;(1.0, 1.25]
Hearts;Kilmarnock;A;SC0;H;1.8;perdida;-100.0;(1.75, 2.0]
Inverness C;Motherwell;H;SC0;H;2.5;ganha;150.0;(2.25, 2.5]
St Johnstone;Hibernian;D;SC0;H;2.38;perdida;-100.0;(2.25, 2.5]
St Mirren;Rangers;A;SC0;H;9.0;perdida;-100.0;(5.0, 10.0]
Dundee United;Aberdeen;H;SC0;H;2.0;ganha;100.0;(1.75, 2.0]
Dundee United;Hamilton;H;SC0;H;1.5;ganha;50.0;(1.25, 1.5]
Rangers;Kilmarnock;H;SC0;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Dundee United;Hearts;H;SC0;H;2.63;ganha;163.0;(2.5, 3.0]
Dundee United;Inverness C;H;SC0;H;1.73;ganha;73.0;(1.5, 1.75]
Hamilton;St Johnstone;D;SC0;H;2.75;perdida;-100.0;(2.5, 3.0]
Hearts;St Mirren;H;SC0;H;1.53;ganha;53.0;(1.5, 1.75]
Kilmarnock;Motherwell;H;SC0;H;2.25;ganha;125.0;(2.0, 2.25]
Motherwell;Aberdeen;H;SC0;H;2.25;ganha;125.0;(2.0, 2.25]
Rangers;Dundee United;A;SC0;H;1.36;perdida;-100.0;(1.25, 1.5]
St Johnstone;Kilmarnock;D;SC0;H;2.63;perdida;-100.0;(2.5, 3.0]
St Mirren;Hamilton;H;SC0;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Hibernian;Hearts;D;SC0;H;2.9;perdida;-100.0;(2.5, 3.0]
St Johnstone;Rangers;A;SC0;H;6.5;perdida;-100.0;(5.0, 10.0]
Celtic;Hibernian;H;SC0;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Motherwell;Dundee United;H;SC0;H;2.5;ganha;150.0;(2.25, 2.5]
St Mirren;Aberdeen;H;SC0;H;2.6;ganha;160.0;(2.5, 3.0]
Aberdeen;Hibernian;A;SC0;H;2.4;perdida;-100.0;(2.25, 2.5]
Celtic;St Mirren;H;SC0;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
Dundee United;St Johnstone;H;SC0;H;1.67;ganha;67.0;(1.5, 1.75]
Hearts;Motherwell;D;SC0;H;1.8;perdida;-100.0;(1.75, 2.0]
Kilmarnock;Inverness C;D;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
Hamilton;Rangers;A;SC0;H;9.5;perdida;-100.0;(5.0, 10.0]
St Johnstone;Celtic;A;SC0;H;10.0;perdida;-100.0;(5.0, 10.0]
Aberdeen;Rangers;A;SC0;H;7.0;perdida;-100.0;(5.0, 10.0]
Inverness C;Hearts;D;SC0;H;3.3;perdida;-100.0;(3.0, 3.5]
Rangers;St Mirren;H;SC0;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
Hibernian;Hamilton;A;SC0;H;1.62;perdida;-100.0;(1.5, 1.75]
Dundee United;Rangers;A;SC0;H;5.0;perdida;-100.0;(4.5, 5.0]
Kilmarnock;Celtic;A;SC0;H;8.0;perdida;-100.0;(5.0, 10.0]
Dundee United;Kilmarnock;H;SC0;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Hearts;Motherwell;D;SC0;H;1.83;perdida;-100.0;(1.75, 2.0]
Hibernian;St Mirren;D;SC0;H;1.83;perdida;-100.0;(1.75, 2.0]
Rangers;Celtic;D;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Hamilton;Aberdeen;D;SC0;H;2.75;perdida;-100.0;(2.5, 3.0]
St Johnstone;Inverness C;A;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Aberdeen;Inverness C;H;SC0;H;2.25;ganha;125.0;(2.0, 2.25]
Hibernian;St Johnstone;A;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
Kilmarnock;Hearts;D;SC0;H;2.63;perdida;-100.0;(2.5, 3.0]
Motherwell;Rangers;A;SC0;H;6.5;perdida;-100.0;(5.0, 10.0]
Celtic;Dundee United;H;SC0;H;1.25;ganha;25.0;(1.0, 1.25]
St Mirren;Hamilton;A;SC0;H;2.0;perdida;-100.0;(1.75, 2.0]
Inverness C;Celtic;H;SC0;H;10.0;ganha;900.0;(5.0, 10.0]
Aberdeen;St Johnstone;A;SC0;H;2.2;perdida;-100.0;(2.0, 2.25]
Dundee United;Motherwell;H;SC0;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Hamilton;Hibernian;H;SC0;H;2.63;ganha;163.0;(2.5, 3.0]
Inverness C;St Mirren;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Rangers;Hearts;H;SC0;H;1.3;ganha;30.000000000000004;(1.25, 1.5]
Kilmarnock;Celtic;A;SC0;H;10.0;perdida;-100.0;(5.0, 10.0]
Aberdeen;St Mirren;A;SC0;H;2.25;perdida;-100.0;(2.0, 2.25]
Rangers;Dundee United;H;SC0;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
St Johnstone;Hamilton;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Hearts;Celtic;A;SC0;H;7.0;perdida;-100.0;(5.0, 10.0]
Inverness C;Hibernian;H;SC0;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Motherwell;Kilmarnock;D;SC0;H;2.25;perdida;-100.0;(2.0, 2.25]
Hamilton;Inverness C;A;SC0;H;2.5;perdida;-100.0;(2.25, 2.5]
Hibernian;Aberdeen;A;SC0;H;2.38;perdida;-100.0;(2.25, 2.5]
St Mirren;St Johnstone;D;SC0;H;2.25;perdida;-100.0;(2.0, 2.25]
Celtic;Motherwell;H;SC0;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
Dundee United;Hearts;H;SC0;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Kilmarnock;Rangers;A;SC0;H;10.0;perdida;-100.0;(5.0, 10.0]
Feyenoord;Utrecht;H;N1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Roda;Heracles;H;N1;H;2.15;ganha;114.99999999999999;(2.0, 2.25]
AZ Alkmaar;Ajax;A;N1;H;3.0;perdida;-100.0;(2.5, 3.0]
Willem II;Vitesse;D;N1;H;3.0;perdida;-100.0;(2.5, 3.0]
Den Haag;PSV Eindhoven;D;N1;H;5.5;perdida;-100.0;(5.0, 10.0]
Heerenveen;Graafschap;H;N1;H;1.55;ganha;55.00000000000001;(1.5, 1.75]
Groningen;Twente;D;N1;H;2.45;perdida;-100.0;(2.25, 2.5]
Nijmegen;Excelsior;H;N1;H;1.75;ganha;75.0;(1.5, 1.75]
Zwolle;Cambuur;D;N1;H;1.85;perdida;-100.0;(1.75, 2.0]
Vitesse;Roda;H;N1;H;1.45;ganha;44.99999999999999;(1.25, 1.5]
Ajax;Willem II;H;N1;H;1.33;ganha;33.00000000000001;(1.25, 1.5]
Excelsior;AZ Alkmaar;D;N1;H;3.1;perdida;-100.0;(3.0, 3.5]
Graafschap;Zwolle;A;N1;H;2.6;perdida;-100.0;(2.5, 3.0]
Twente;Den Haag;A;N1;H;1.62;perdida;-100.0;(1.5, 1.75]
Cambuur;Feyenoord;A;N1;H;4.2;perdida;-100.0;(4.0, 4.5]
Heracles;Nijmegen;H;N1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
PSV Eindhoven;Groningen;H;N1;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Utrecht;Heerenveen;D;N1;H;2.2;perdida;-100.0;(2.0, 2.25]
Groningen;Excelsior;H;N1;H;1.62;ganha;62.000000000000014;(1.5, 1.75]
Cambuur;Heracles;A;N1;H;1.95;perdida;-100.0;(1.75, 2.0]
Heerenveen;PSV Eindhoven;D;N1;H;4.2;perdida;-100.0;(4.0, 4.5]
Roda;Graafschap;H;N1;H;1.7;ganha;70.0;(1.5, 1.75]
AZ Alkmaar;Willem II;D;N1;H;2.0;perdida;-100.0;(1.75, 2.0]
Den Haag;Utrecht;D;N1;H;2.25;perdida;-100.0;(2.0, 2.25]
Feyenoord;Vitesse;H;N1;H;1.67;ganha;67.0;(1.5, 1.75]
Nijmegen;Ajax;A;N1;H;4.5;perdida;-100.0;(4.0, 4.5]
Zwolle;Twente;H;N1;H;2.25;ganha;125.0;(2.0, 2.25]
Willem II;Nijmegen;A;N1;H;1.83;perdida;-100.0;(1.75, 2.0]
Excelsior;Graafschap;H;N1;H;1.7;ganha;70.0;(1.5, 1.75]
Heerenveen;Zwolle;D;N1;H;1.83;perdida;-100.0;(1.75, 2.0]
Heracles;Twente;H;N1;H;2.4;ganha;140.0;(2.25, 2.5]
Utrecht;Groningen;H;N1;H;2.0;ganha;100.0;(1.75, 2.0]
Ajax;Den Haag;H;N1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
AZ Alkmaar;Roda;A;N1;H;1.7;perdida;-100.0;(1.5, 1.75]
PSV Eindhoven;Feyenoord;H;N1;H;1.73;ganha;73.0;(1.5, 1.75]
Vitesse;Cambuur;H;N1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Cambuur;PSV Eindhoven;A;N1;H;6.5;perdida;-100.0;(5.0, 10.0]
Graafschap;AZ Alkmaar;A;N1;H;3.5;perdida;-100.0;(3.0, 3.5]
Roda;Nijmegen;D;N1;H;2.1;perdida;-100.0;(2.0, 2.25]
Twente;Ajax;D;N1;H;4.2;perdida;-100.0;(4.0, 4.5]
Zwolle;Excelsior;H;N1;H;1.73;ganha;73.0;(1.5, 1.75]
Den Haag;Heracles;A;N1;H;2.2;perdida;-100.0;(2.0, 2.25]
Feyenoord;Willem II;H;N1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
Groningen;Heerenveen;H;N1;H;2.2;ganha;120.00000000000001;(2.0, 2.25]
Utrecht;Vitesse;H;N1;H;2.6;ganha;160.0;(2.5, 3.0]
Nijmegen;Heerenveen;H;N1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Cambuur;Twente;D;N1;H;2.88;perdida;-100.0;(2.5, 3.0]
Heracles;PSV Eindhoven;H;N1;H;4.33;ganha;333.0;(4.0, 4.5]
Willem II;Utrecht;H;N1;H;2.4;ganha;140.0;(2.25, 2.5]
Zwolle;Den Haag;H;N1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Excelsior;Ajax;A;N1;H;5.75;perdida;-100.0;(5.0, 10.0]
Groningen;AZ Alkmaar;H;N1;H;2.1;ganha;110.00000000000001;(2.0, 2.25]
Roda;Feyenoord;D;N1;H;5.0;perdida;-100.0;(4.5, 5.0]
Vitesse;Graafschap;H;N1;H;1.2;ganha;19.999999999999996;(1.0, 1.25]
Ajax;Groningen;H;N1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
AZ Alkmaar;Heracles;H;N1;H;2.0;ganha;100.0;(1.75, 2.0]
Heerenveen;Vitesse;D;N1;H;2.7;perdida;-100.0;(2.5, 3.0]
PSV Eindhoven;Nijmegen;H;N1;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
Utrecht;Cambuur;D;N1;H;1.5;perdida;-100.0;(1.25, 1.5]
Den Haag;Excelsior;D;N1;H;1.73;perdida;-100.0;(1.5, 1.75]
Feyenoord;Zwolle;H;N1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Graafschap;Willem II;D;N1;H;3.5;perdida;-100.0;(3.0, 3.5]
Twente;Roda;H;N1;H;1.67;ganha;67.0;(1.5, 1.75]
Heracles;Heerenveen;H;N1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Excelsior;Utrecht;H;N1;H;2.8;ganha;179.99999999999997;(2.5, 3.0]
Nijmegen;Den Haag;H;N1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Roda;Cambuur;D;N1;H;1.95;perdida;-100.0;(1.75, 2.0]
Willem II;Zwolle;A;N1;H;2.1;perdida;-100.0;(2.0, 2.25]
Ajax;PSV Eindhoven;A;N1;H;2.0;perdida;-100.0;(1.75, 2.0]
AZ Alkmaar;Twente;H;N1;H;2.05;ganha;104.99999999999999;(2.0, 2.25]
Graafschap;Feyenoord;A;N1;H;8.5;perdida;-100.0;(5.0, 10.0]
Vitesse;Groningen;H;N1;H;1.53;ganha;53.0;(1.5, 1.75]
Cambuur;AZ Alkmaar;D;N1;H;3.0;perdida;-100.0;(2.5, 3.0]
Groningen;Willem II;H;N1;H;1.8;ganha;80.0;(1.75, 2.0]
Heracles;Ajax;A;N1;H;4.0;perdida;-100.0;(3.5, 4.0]
PSV Eindhoven;Excelsior;D;N1;H;1.18;perdida;-100.0;(1.0, 1.25]
Utrecht;Roda;D;N1;H;1.6;perdida;-100.0;(1.5, 1.75]
Den Haag;Graafschap;D;N1;H;1.55;perdida;-100.0;(1.5, 1.75]
Heerenveen;Feyenoord;A;N1;H;4.2;perdida;-100.0;(4.0, 4.5]
Twente;Nijmegen;H;N1;H;1.95;ganha;95.0;(1.75, 2.0]
Zwolle;Vitesse;A;N1;H;2.9;perdida;-100.0;(2.5, 3.0]
Zwolle;Utrecht;A;N1;H;2.25;perdida;-100.0;(2.0, 2.25]
Graafschap;Heracles;A;N1;H;3.0;perdida;-100.0;(2.5, 3.0]
Roda;Excelsior;A;N1;H;1.67;perdida;-100.0;(1.5, 1.75]
Twente;PSV Eindhoven;A;N1;H;4.2;perdida;-100.0;(4.0, 4.5]
Willem II;Heerenveen;D;N1;H;2.2;perdida;-100.0;(2.0, 2.25]
Cambuur;Den Haag;D;N1;H;2.35;perdida;-100.0;(2.25, 2.5]
Feyenoord;AZ Alkmaar;H;N1;H;1.4;ganha;39.99999999999999;(1.25, 1.5]
Nijmegen;Groningen;D;N1;H;2.2;perdida;-100.0;(2.0, 2.25]
Vitesse;Ajax;A;N1;H;2.4;perdida;-100.0;(2.25, 2.5]
Heracles;Willem II;H;N1;H;1.75;ganha;75.0;(1.5, 1.75]
Ajax;Roda;H;N1;H;1.22;ganha;21.999999999999996;(1.0, 1.25]
Excelsior;Vitesse;A;N1;H;4.75;perdida;-100.0;(4.5, 5.0]
Graafschap;PSV Eindhoven;A;N1;H;9.0;perdida;-100.0;(5.0, 10.0]
Groningen;Zwolle;H;N1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
AZ Alkmaar;Nijmegen;A;N1;H;1.75;perdida;-100.0;(1.5, 1.75]
Den Haag;Feyenoord;H;N1;H;5.0;ganha;400.0;(4.5, 5.0]
Heerenveen;Cambuur;H;N1;H;1.73;ganha;73.0;(1.5, 1.75]
Utrecht;Twente;H;N1;H;2.0;ganha;100.0;(1.75, 2.0]
Roda;Den Haag;D;N1;H;2.5;perdida;-100.0;(2.25, 2.5]
Nijmegen;Graafschap;H;N1;H;1.44;ganha;43.99999999999999;(1.25, 1.5]
Twente;Heerenveen;A;N1;H;2.0;perdida;-100.0;(1.75, 2.0]
Willem II;Excelsior;A;N1;H;1.75;perdida;-100.0;(1.5, 1.75]
Zwolle;Heracles;D;N1;H;2.15;perdida;-100.0;(2.0, 2.25]
Cambuur;Groningen;D;N1;H;2.55;perdida;-100.0;(2.5, 3.0]
Feyenoord;Ajax;D;N1;H;2.3;perdida;-100.0;(2.25, 2.5]
PSV Eindhoven;Utrecht;H;N1;H;1.3;ganha;30.000000000000004;(1.25, 1.5]
Vitesse;AZ Alkmaar;A;N1;H;1.5;perdida;-100.0;(1.25, 1.5]
Ajax;Cambuur;H;N1;H;1.17;ganha;16.999999999999993;(1.0, 1.25]
AZ Alkmaar;Heerenveen;H;N1;H;1.91;ganha;90.99999999999999;(1.75, 2.0]
Graafschap;Groningen;A;N1;H;3.4;perdida;-100.0;(3.0, 3.5]
Roda;Zwolle;A;N1;H;2.6;perdida;-100.0;(2.5, 3.0]
Willem II;PSV Eindhoven;D;N1;H;6.5;perdida;-100.0;(5.0, 10.0]
Den Haag;Vitesse;D;N1;H;3.6;perdida;-100.0;(3.5, 4.0]
Feyenoord;Twente;H;N1;H;1.36;ganha;36.00000000000001;(1.25, 1.5]
Heracles;Excelsior;D;N1;H;1.57;perdida;-100.0;(1.5, 1.75]
Nijmegen;Utrecht;H;N1;H;2.3;ganha;129.99999999999997;(2.25, 2.5]
Cambuur;Graafschap;A;N1;H;1.8;perdida;-100.0;(1.75, 2.0]
Excelsior;Feyenoord;A;N1;H;5.75;perdida;-100.0;(5.0, 10.0]
Heerenveen;Roda;H;N1;H;1.62;ganha;62.000000000000014;(1.5, 1.75]
Twente;Willem II;A;N1;H;2.05;perdida;-100.0;(2.0, 2.25]
Groningen;Den Haag;H;N1;H;2.0;ganha;100.0;(1.75, 2.0]
PSV Eindhoven;AZ Alkmaar;H;N1;H;1.33;ganha;33.00000000000001;(1.25, 1.5]
Utrecht;Heracles;H;N1;H;1.85;ganha;85.00000000000001;(1.75, 2.0]
Vitesse;Nijmegen;H;N1;H;1.53;ganha;53.0;(1.5, 1.75]
Zwolle;Ajax;A;N1;H;4.75;perdida;-100.0;(4.5, 5.0]
AZ Alkmaar;Den Haag;A;N1;H;1.73;perdida;-100.0;(1.5, 1.75]
Ajax;Heerenveen;H;N1;H;1.29;ganha;29.000000000000004;(1.25, 1.5]
Excelsior;Twente;D;N1;H;2.0;perdida;-100.0;(1.75, 2.0]
Graafschap;Utrecht;A;N1;H;3.5;perdida;-100.0;(3.0, 3.5]
Vitesse;PSV Eindhoven;A;N1;H;3.3;perdida;-100.0;(3.0, 3.5]
Feyenoord;Heracles;H;N1;H;1.3;ganha;30.000000000000004;(1.25, 1.5]
Nijmegen;Zwolle;D;N1;H;2.0;perdida;-100.0;(1.75, 2.0]
Roda;Groningen;D;N1;H;2.8;perdida;-100.0;(2.5, 3.0]
Willem II;Cambuur;H;N1;H;1.7;ganha;70.0;(1.5, 1.75]
Heerenveen;Excelsior;H;N1;H;1.65;ganha;64.99999999999999;(1.5, 1.75]
Cambuur;Nijmegen;H;N1;H;3.1;ganha;210.0;(3.0, 3.5]
Den Haag;Willem II;D;N1;H;1.95;perdida;-100.0;(1.75, 2.0]
PSV Eindhoven;Roda;D;N1;H;1.1;perdida;-100.0;(1.0, 1.25]
Twente;Graafschap;H;N1;H;1.7;ganha;70.0;(1.5, 1.75]
Groningen;Feyenoord;D;N1;H;4.75;perdida;-100.0;(4.5, 5.0]
Heracles;Vitesse;D;N1;H;2.8;perdida;-100.0;(2.5, 3.0]
